0,1,2,3,4,5
2.01016908497942,-1.3321016200350235,-0.36071414900491683,0.43949023470457693,0.0,0.0
1.6238699256200257,-0.7553519576714212,0.3913140671087245,0.2789053269743169,0.0,0.0
2.680327699225443,-0.3191285122779887,-0.14185715623851747,-0.5122792817088763,0.0,0.0
1.001219357090701,0.2779550316789456,-0.2738669140319239,-0.4952619756075107,0.0,0.0
-1.7292837006909434,0.13889078605875882,-0.7823434939918577,-0.40848698800599686,1.0,1.0
-1.8836510674641995,-0.6124476212134613,-0.7231732734605004,-0.26649845796844795,1.0,1.0
-1.3424883397494078,-0.15035571900680567,-0.8931111211885667,-0.13312361449333127,1.0,1.0
1.939244097428043,-0.500428872466105,0.18585497984401567,0.6639050360484128,0.0,0.0
-1.649265439492002,-0.026151127204986177,-0.9450092853789209,0.47619569877919393,1.0,1.0
-2.3509362446607915,-0.31342784369149873,0.8283792675632833,-0.7384701460708382,1.0,1.0
1.3682220918596522,1.1262712417861775,0.08253027542958871,0.3713124007227198,0.0,0.0
-2.0624872434724324,0.587779888675799,0.7134243695399293,0.337693771887075,1.0,1.0
-2.111571669492121,-0.5106708232761671,0.33722895860240343,0.6732268945501177,1.0,1.0
-2.2170726942197767,-0.5528324639896094,-1.1470974014341977,0.10204657903807013,1.0,1.0
2.4688781718420922,0.41593942838557246,0.7254088917510177,-1.7165023716031622,0.0,0.0
-2.4764233330090923,0.5249338018653581,-0.18909455596363708,-0.29322234367400307,1.0,1.0
-2.1955980258527066,-0.5708462783657948,0.30983182880691795,-0.5700461415235958,1.0,1.0
2.0875554336805497,0.8182529108008305,0.39222156125834595,-0.5390031674144313,0.0,0.0
-1.8836510674641995,-0.6124476212134613,-0.7231732734605004,-0.26649845796844795,1.0,1.0
-1.7757177584799384,-0.23966457339831326,-0.5097233258189081,0.8256581795434128,1.0,1.0
-1.8040202505593312,-0.44914304587509885,-0.24804369087886224,-0.08417121004415017,1.0,1.0
1.6041619796074342,0.023400540503727786,-0.4202647989701464,1.0324761877790518,0.0,0.0
2.0065478647138977,-1.0432401305834014,-0.5501525098903842,-0.7695343447665813,0.0,0.0
2.1158610211565154,-0.423797256774285,0.3080232416163713,1.2545346631709835,0.0,0.0
-2.2200883862171374,-0.20304351774690627,-0.05463914478288213,-0.02698683868564141,1.0,1.0
-1.935366836583748,-0.2379272354729305,-0.822187117013483,-0.2413517551660757,1.0,1.0
-1.548075274060071,-0.2396705832404572,-0.2916941552932599,0.14879008412899525,1.0,1.0
0.6681877006278183,-0.5998795933441088,-0.5196851664104687,-0.09344272778577631,0.0,0.0
-2.266909888300206,-0.2532523886018711,0.8557763973587686,0.5048028900028753,1.0,1.0
2.684055150780412,0.6169629378153331,0.5107359179687295,0.7782495527294717,0.0,0.0
1.8326881099035164,-0.0174488006424856,-0.19877041349626753,1.1727419970079327,0.0,0.0
2.3219466830479414,-0.6560825288873945,1.1637681142018503,0.41831820228538563,0.0,0.0
-1.6555123814621904,-0.3249504737575672,0.13611648598207982,-0.8285880876004598,0.0,1.0
-2.247894676714389,-0.12501883292565408,0.8483010790740959,-0.8220377624907987,0.0,1.0
-1.7561216651519875,-0.18273807742170617,-1.1546817379237417,-0.22404414918068613,1.0,1.0
2.0644228002470695,0.6913776872781978,-0.43100207025938064,-0.5359655601743213,0.0,0.0
-1.2374835166038938,-0.3956972355914013,-0.05004535006889777,0.3232782352363106,1.0,1.0
-2.4249010013376053,-0.10662601277767018,-0.0903929925591951,0.10684806861494259,1.0,1.0
-2.268788463339325,-0.17831207824907852,-1.2461112449871805,0.12719328184044235,1.0,1.0
1.6308065066204172,0.0879899750816953,-0.04823883518680333,1.2732504640450588,0.0,0.0
-2.348503960404186,0.017193563410207016,-0.44249714483172575,-0.2174938240710251,1.0,1.0
1.7585293463806904,0.7747389477759479,-0.4794350195015037,0.8904876577415028,0.0,0.0
2.4791363043704973,-0.5115724967603749,0.011827356870636815,0.8305802050628663,0.0,0.0
-2.0648348475690455,-0.10165173542355455,0.7055570991978455,-0.02092269212556863,1.0,1.0
2.422915669109212,0.19265270973584764,-0.28009006251604385,-1.1704315762492188,0.0,0.0
-1.9860902025390132,0.7115994648636761,0.3613202172673988,0.013351879201107458,1.0,1.0
-1.3923501803558638,0.016989839890241852,-0.809617033752544,-0.5332201415063978,1.0,1.0
2.987104798968037,-0.44333310407980836,-0.08995899204816339,-1.1215985949814016,0.0,0.0
-1.8591632330983898,-0.3711470881875509,-1.1746035494345544,-0.14047653276072566,1.0,1.0
2.3691550600271314,-0.09179480022743468,0.253977132357281,-0.9639057565857667,0.0,0.0
-2.451545528350588,-0.1712154473556377,-0.46241895634253843,-0.13392620765106464,1.0,1.0
-2.656442823631048,0.28401227461124623,0.7805708786182415,-0.16245115833765017,1.0,1.0
-1.9603262260056726,-0.6344964093061881,0.9073622814005822,0.3207006918216677,1.0,1.0
-2.345270184432737,0.05667856256069215,0.38473659002244304,0.2891753165392403,1.0,1.0
-1.9868645217292085,0.5258670956607885,0.9984910309390186,0.16143067052285012,1.0,1.0
3.1472500786539883,-0.15756728470715325,0.8637653880633439,0.060189805510492723,0.0,0.0
-2.629713616458073,-0.010208507808434006,-0.12614684033550813,0.2406829759155266,1.0,1.0
-1.5206564278568926,0.010651220540398024,-0.5568390051815366,0.2414855690732597,0.0,1.0
2.990726019233559,-0.7321945935314305,0.09947936883730402,0.08742598448975704,0.0,0.0
